Customer_ID,Customer_Name,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Segment
CUST-2958,Vivaan Jha,647,1,153.76,5,2,1,8,Developing
CUST-2959,Isha Singh,517,1,2059.06,4,2,5,11,Loyal
CUST-2961,Arjun Sinha,711,1,315.74,5,2,2,9,Loyal
CUST-2961,Kabir Roy,540,1,1137.06,4,2,4,10,Loyal
CUST-2961,Vivaan Roy,167,1,64.39,2,2,1,5,At Risk
CUST-2962,Riya Sinha,19,1,911.93,1,2,3,6,Developing
CUST-2963,Vivaan Kumar,657,1,1405.79,5,2,4,11,Loyal
CUST-2964,Diya Sinha,24,1,2411.57,1,2,5,8,Developing
CUST-2964,Kabir Kumar,563,1,97.99,4,2,1,7,Developing
CUST-2965,Isha Sharma,352,1,1006.19,3,2,4,9,Loyal
CUST-2968,Diya Patel,422,1,264.44,3,2,2,7,Developing
CUST-2970,Kabir Sharma,347,1,400.22,3,2,2,7,Developing
CUST-2970,Kabir Singh,34,1,293.33,1,2,2,5,At Risk
CUST-2971,Arjun Jha,62,1,108.28,1,2,1,4,At Risk
CUST-2971,Diya Patel,134,1,387.58,1,2,2,5,At Risk
CUST-2971,Diya Sinha,78,1,736.2,1,2,3,6,Developing
CUST-2971,Isha Sinha,26,1,383.4,1,2,2,5,At Risk
CUST-2972,Anaya Sinha,331,1,630.56,3,2,3,8,Developing
CUST-2972,Isha Sharma,546,1,1231.79,4,2,4,10,Loyal
CUST-2972,Kabir Gupta,566,1,835.25,4,2,3,9,Loyal
CUST-2973,Aarav Verma,188,1,2870.26,2,2,5,9,Loyal
CUST-2974,Arjun Verma,146,1,541.34,2,2,3,7,Developing
CUST-2976,Meera Roy,122,1,1443.31,1,2,4,7,Developing
CUST-2976,Vivaan Sharma,724,1,689.37,5,2,3,10,Loyal
CUST-2977,Meera Verma,172,1,1852.24,2,2,4,8,Developing
CUST-2977,Vivaan Jha,56,1,1172.41,1,2,4,7,Developing
CUST-2978,Isha Patel,192,1,2353.96,2,2,5,9,Loyal
CUST-2979,Kabir Roy,88,1,647.39,1,2,3,6,Developing
CUST-2982,Aarav Singh,688,1,2059.2,5,2,5,12,Champions
CUST-2982,Aditya Sinha,133,1,854.31,1,2,3,6,Developing
CUST-2982,Anaya Sharma,305,1,804.24,3,2,3,8,Developing
CUST-2983,Arjun Das,692,1,795.23,5,2,3,10,Loyal
CUST-2983,Vivaan Roy,522,1,2242.06,4,2,5,11,Loyal
CUST-2984,Arjun Jha,226,1,224.65,2,2,1,5,At Risk
CUST-2985,Isha Roy,52,1,68.86,1,2,1,4,At Risk
CUST-2985,Vivaan Gupta,597,1,1078.84,5,2,4,11,Loyal
CUST-2986,Aditya Verma,683,1,622.55,5,2,3,10,Loyal
CUST-2987,Riya Sharma,140,1,770.19,1,2,3,6,Developing
CUST-2988,Anaya Patel,22,1,780.67,1,2,3,6,Developing
CUST-2988,Isha Sinha,474,1,315.62,4,2,2,8,Developing
CUST-2989,Isha Sinha,404,1,3381.35,3,2,5,10,Loyal
CUST-2989,Meera Verma,7,1,847.94,1,2,3,6,Developing
CUST-2990,Anaya Patel,413,1,347.19,3,2,2,7,Developing
CUST-2990,Arjun Roy,302,1,1284.62,3,2,4,9,Loyal
CUST-2990,Diya Jha,467,1,732.91,4,2,3,9,Loyal
CUST-2990,Meera Jha,618,1,3246.3,5,2,5,12,Champions
CUST-2991,Anaya Patel,313,1,2479.91,3,2,5,10,Loyal
CUST-2991,Diya Kumar,244,1,2204.48,2,2,5,9,Loyal
CUST-2991,Meera Kumar,62,1,4416.06,1,2,5,8,Developing
CUST-2992,Aarav Roy,328,1,2327.06,3,2,5,10,Loyal
CUST-2995,Diya Roy,52,1,542.38,1,2,3,6,Developing
CUST-2996,Aarav Singh,177,1,2705.27,2,2,5,9,Loyal
CUST-2996,Vivaan Roy,454,1,2935.91,4,2,5,11,Loyal
CUST-2997,Isha Kumar,75,1,3116.62,1,2,5,8,Developing
CUST-2998,Meera Jha,313,1,116.0,3,2,1,6,Developing
CUST-2998,Riya Jha,699,1,1712.41,5,2,4,11,Loyal
CUST-3000,Anaya Patel,331,1,464.08,3,2,2,7,Developing
CUST-3000,Vivaan Kumar,503,1,726.26,4,2,3,9,Loyal
CUST-3001,Isha Sinha,51,1,59.07,1,2,1,4,At Risk
CUST-3003,Anaya Gupta,350,1,712.94,3,2,3,8,Developing
CUST-3003,Arjun Sinha,262,1,3329.46,2,2,5,9,Loyal
CUST-3005,Vivaan Das,386,1,962.4,3,2,4,9,Loyal
CUST-3006,Meera Patel,112,1,140.59,1,2,1,4,At Risk
CUST-3007,Meera Gupta,194,1,220.41,2,2,1,5,At Risk
CUST-3011,Aditya Das,93,1,2118.23,1,2,5,8,Developing
CUST-3011,Diya Kumar,266,1,1056.6,2,2,4,8,Developing
CUST-3012,Meera Verma,112,1,2302.56,1,2,5,8,Developing
CUST-3013,Aarav Gupta,479,1,398.59,4,2,2,8,Developing
CUST-3013,Meera Roy,510,1,143.07,4,2,1,7,Developing
CUST-3013,Riya Jha,402,1,3517.89,3,2,5,10,Loyal
CUST-3013,Vivaan Gupta,595,1,389.14,5,2,2,9,Loyal
CUST-3014,Aarav Patel,274,1,4065.57,2,2,5,9,Loyal
CUST-3014,Riya Singh,274,1,551.03,2,2,3,7,Developing
CUST-3015,Meera Sharma,139,1,106.41,1,2,1,4,At Risk
CUST-3015,Vivaan Sharma,510,1,98.01,4,2,1,7,Developing
CUST-3016,Vivaan Roy,110,1,941.78,1,2,3,6,Developing
CUST-3018,Meera Kumar,618,1,636.59,5,2,3,10,Loyal
CUST-3019,Riya Gupta,639,1,433.28,5,2,2,9,Loyal
CUST-3020,Kabir Gupta,442,1,5206.11,4,2,5,11,Loyal
CUST-3021,Aditya Sharma,216,1,1321.54,2,2,4,8,Developing
CUST-3021,Meera Gupta,179,1,411.2,2,2,2,6,Developing
CUST-3023,Diya Sharma,589,1,492.94,5,2,2,9,Loyal
CUST-3024,Arjun Gupta,237,1,438.29,2,2,2,6,Developing
CUST-3024,Diya Gupta,473,1,2839.32,4,2,5,11,Loyal
CUST-3024,Isha Patel,49,1,397.03,1,2,2,5,At Risk
CUST-3024,Vivaan Sinha,139,1,252.69,1,2,2,5,At Risk
CUST-3025,Aarav Jha,662,1,2742.04,5,2,5,12,Champions
CUST-3025,Kabir Gupta,329,1,98.09,3,2,1,6,Developing
CUST-3026,Arjun Singh,208,1,248.29,2,2,2,6,Developing
CUST-3026,Kabir Sinha,570,1,472.12,4,2,2,8,Developing
CUST-3028,Aditya Sharma,704,1,2685.86,5,2,5,12,Champions
CUST-3030,Vivaan Jha,332,1,751.22,3,2,3,8,Developing
CUST-3031,Diya Kumar,381,1,932.07,3,2,3,8,Developing
CUST-3031,Isha Kumar,562,1,2146.69,4,2,5,11,Loyal
CUST-3032,Kabir Patel,12,1,2268.39,1,2,5,8,Developing
CUST-3032,Vivaan Kumar,225,1,1642.64,2,2,4,8,Developing
CUST-3033,Arjun Sharma,157,1,102.22,2,2,1,5,At Risk
CUST-3033,Meera Roy,305,1,4248.77,3,2,5,10,Loyal
CUST-3034,Vivaan Patel,493,1,3207.6,4,2,5,11,Loyal
CUST-3035,Arjun Roy,635,1,179.62,5,2,1,8,Developing
CUST-3035,Isha Sinha,137,1,1059.93,1,2,4,7,Developing
CUST-3036,Vivaan Patel,408,1,934.96,3,2,3,8,Developing
CUST-3037,Arjun Jha,666,1,1380.48,5,2,4,11,Loyal
CUST-3038,Arjun Jha,664,1,2871.66,5,2,5,12,Champions
CUST-3038,Kabir Sharma,496,1,1385.9,4,2,4,10,Loyal
CUST-3038,Riya Das,3,1,2662.17,1,2,5,8,Developing
CUST-3039,Aditya Kumar,589,1,3058.35,5,2,5,12,Champions
CUST-3039,Isha Verma,396,1,81.69,3,2,1,6,Developing
CUST-3039,Kabir Sharma,202,1,450.56,2,2,2,6,Developing
CUST-3040,Vivaan Das,532,1,71.2,4,2,1,7,Developing
CUST-3041,Aditya Sinha,346,1,1582.15,3,2,4,9,Loyal
CUST-3042,Aarav Sinha,588,1,128.41,5,2,1,8,Developing
CUST-3042,Isha Jha,324,1,2498.43,3,2,5,10,Loyal
CUST-3044,Riya Roy,29,1,1975.08,1,2,5,8,Developing
CUST-3045,Isha Patel,341,1,3561.14,3,2,5,10,Loyal
CUST-3046,Kabir Sharma,45,1,613.51,1,2,3,6,Developing
CUST-3046,Riya Patel,714,1,777.37,5,2,3,10,Loyal
CUST-3047,Aditya Gupta,299,1,2093.7,3,2,5,10,Loyal
CUST-3049,Aarav Das,474,1,94.26,4,2,1,7,Developing
CUST-3050,Arjun Patel,704,1,2743.68,5,2,5,12,Champions
CUST-3051,Diya Sinha,452,1,2549.69,4,2,5,11,Loyal
CUST-3051,Riya Gupta,643,1,109.34,5,2,1,8,Developing
CUST-3052,Isha Das,375,1,1352.49,3,2,4,9,Loyal
CUST-3052,Isha Singh,479,1,2439.78,4,2,5,11,Loyal
CUST-3052,Riya Singh,142,1,1397.75,1,2,4,7,Developing
CUST-3053,Aarav Roy,2,1,1789.22,1,2,4,7,Developing
CUST-3053,Diya Kumar,403,1,2846.57,3,2,5,10,Loyal
CUST-3056,Isha Singh,697,1,406.71,5,2,2,9,Loyal
CUST-3059,Anaya Sinha,31,1,449.41,1,2,2,5,At Risk
CUST-3061,Aarav Patel,624,1,152.96,5,2,1,8,Developing
CUST-3061,Riya Sharma,267,1,466.69,2,2,2,6,Developing
CUST-3062,Anaya Patel,5,1,438.42,1,2,2,5,At Risk
CUST-3062,Anaya Sharma,533,1,703.65,4,2,3,9,Loyal
CUST-3062,Kabir Verma,268,1,17.36,2,2,1,5,At Risk
CUST-3063,Riya Jha,534,1,130.95,4,2,1,7,Developing
CUST-3064,Arjun Gupta,534,1,866.55,4,2,3,9,Loyal
CUST-3064,Diya Jha,374,1,1054.49,3,2,4,9,Loyal
CUST-3064,Isha Sharma,185,1,123.71,2,2,1,5,At Risk
CUST-3064,Meera Kumar,120,1,1456.75,1,2,4,7,Developing
CUST-3064,Riya Sinha,303,1,1100.55,3,2,4,9,Loyal
CUST-3065,Arjun Sinha,214,1,98.57,2,2,1,5,At Risk
CUST-3065,Riya Kumar,590,1,2009.63,5,2,5,12,Champions
CUST-3067,Arjun Kumar,286,1,488.72,2,2,2,6,Developing
CUST-3068,Anaya Sharma,458,1,177.73,4,2,1,7,Developing
CUST-3068,Anaya Singh,706,1,740.3,5,2,3,10,Loyal
CUST-3068,Vivaan Patel,241,1,769.99,2,2,3,7,Developing
CUST-3069,Diya Sinha,134,1,2003.6,1,2,5,8,Developing
CUST-3069,Riya Roy,157,1,93.37,2,2,1,5,At Risk
CUST-3071,Arjun Das,9,1,2877.53,1,2,5,8,Developing
CUST-3071,Isha Verma,521,1,747.09,4,2,3,9,Loyal
CUST-3072,Meera Roy,96,1,3412.73,1,2,5,8,Developing
CUST-3072,Vivaan Jha,197,1,674.56,2,2,3,7,Developing
CUST-3072,Vivaan Roy,34,1,796.61,1,2,3,6,Developing
CUST-3073,Isha Das,415,1,1118.07,3,2,4,9,Loyal
CUST-3074,Meera Roy,18,1,301.43,1,2,2,5,At Risk
CUST-3075,Meera Roy,637,1,256.7,5,2,2,9,Loyal
CUST-3075,Meera Sinha,595,1,313.17,5,2,2,9,Loyal
CUST-3075,Riya Kumar,715,1,1490.75,5,2,4,11,Loyal
CUST-3076,Kabir Singh,723,1,1548.35,5,2,4,11,Loyal
CUST-3076,Riya Verma,652,1,933.93,5,2,3,10,Loyal
CUST-3078,Aarav Roy,622,1,915.89,5,2,3,10,Loyal
CUST-3079,Aarav Sharma,722,1,253.86,5,2,2,9,Loyal
CUST-3079,Riya Sinha,215,1,430.56,2,2,2,6,Developing
CUST-3080,Arjun Das,233,1,893.87,2,2,3,7,Developing
CUST-3081,Aditya Kumar,156,1,233.78,2,2,1,5,At Risk
CUST-3081,Diya Gupta,19,1,1228.18,1,2,4,7,Developing
CUST-3082,Aditya Das,392,1,492.52,3,2,2,7,Developing
CUST-3082,Aditya Jha,539,1,2324.81,4,2,5,11,Loyal
CUST-3082,Kabir Sinha,283,1,273.03,2,2,2,6,Developing
CUST-3083,Arjun Verma,650,1,148.37,5,2,1,8,Developing
CUST-3084,Anaya Jha,208,2,1622.01,2,5,4,11,Loyal
CUST-3084,Riya Singh,645,1,721.95,5,2,3,10,Loyal
CUST-3085,Aditya Jha,407,1,235.51,3,2,1,6,Developing
CUST-3087,Diya Sinha,436,2,4260.29,4,5,5,14,Champions
CUST-3087,Isha Jha,598,1,2609.78,5,2,5,12,Champions
CUST-3087,Isha Kumar,508,1,1408.24,4,2,4,10,Loyal
CUST-3087,Meera Kumar,132,1,79.92,1,2,1,4,At Risk
CUST-3088,Aditya Singh,706,1,597.22,5,2,3,10,Loyal
CUST-3089,Riya Gupta,295,1,715.28,3,2,3,8,Developing
CUST-3090,Meera Roy,703,1,958.59,5,2,4,11,Loyal
CUST-3091,Isha Das,281,1,981.34,2,2,4,8,Developing
CUST-3091,Isha Gupta,476,1,1220.31,4,2,4,10,Loyal
CUST-3091,Meera Kumar,267,1,1300.72,2,2,4,8,Developing
CUST-3092,Anaya Patel,513,1,152.37,4,2,1,7,Developing
CUST-3092,Arjun Gupta,328,1,3032.56,3,2,5,10,Loyal
CUST-3092,Diya Singh,148,1,224.38,2,2,1,5,At Risk
CUST-3093,Anaya Patel,114,1,774.09,1,2,3,6,Developing
CUST-3093,Diya Roy,308,1,786.7,3,2,3,8,Developing
CUST-3094,Arjun Patel,378,1,1366.68,3,2,4,9,Loyal
CUST-3095,Aditya Roy,43,1,502.81,1,2,2,5,At Risk
CUST-3097,Diya Das,552,1,1604.28,4,2,4,10,Loyal
CUST-3101,Vivaan Singh,347,1,1753.59,3,2,4,9,Loyal
CUST-3104,Anaya Sharma,73,1,77.83,1,2,1,4,At Risk
CUST-3104,Arjun Sinha,163,1,1042.37,2,2,4,8,Developing
CUST-3105,Isha Sharma,600,1,885.66,5,2,3,10,Loyal
CUST-3105,Vivaan Sharma,89,1,597.58,1,2,3,6,Developing
CUST-3108,Aditya Das,32,1,71.22,1,2,1,4,At Risk
CUST-3108,Aditya Kumar,477,1,1967.87,4,2,5,11,Loyal
CUST-3108,Aditya Roy,500,1,5686.38,4,2,5,11,Loyal
CUST-3108,Meera Das,444,1,1050.13,4,2,4,10,Loyal
CUST-3109,Anaya Singh,50,1,1019.61,1,2,4,7,Developing
CUST-3109,Isha Gupta,17,1,514.87,1,2,2,5,At Risk
CUST-3110,Aditya Sharma,4,1,3065.6,1,2,5,8,Developing
CUST-3111,Meera Jha,471,1,324.98,4,2,2,8,Developing
CUST-3111,Riya Das,423,1,829.79,3,2,3,8,Developing
CUST-3111,Vivaan Singh,683,1,590.13,5,2,3,10,Loyal
CUST-3112,Aarav Das,393,1,446.81,3,2,2,7,Developing
CUST-3113,Aditya Das,402,1,2371.45,3,2,5,10,Loyal
CUST-3113,Aditya Jha,561,1,1415.77,4,2,4,10,Loyal
CUST-3114,Anaya Sharma,171,1,769.63,2,2,3,7,Developing
CUST-3115,Aarav Gupta,592,1,405.35,5,2,2,9,Loyal
CUST-3115,Isha Patel,280,1,43.62,2,2,1,5,At Risk
CUST-3116,Riya Sharma,625,1,1346.06,5,2,4,11,Loyal
CUST-3117,Isha Sharma,670,1,64.16,5,2,1,8,Developing
CUST-3117,Kabir Jha,146,1,570.0,2,2,3,7,Developing
CUST-3119,Arjun Sinha,189,1,892.0,2,2,3,7,Developing
CUST-3119,Isha Gupta,562,1,1090.63,4,2,4,10,Loyal
CUST-3120,Diya Roy,176,1,2710.31,2,2,5,9,Loyal
CUST-3121,Anaya Gupta,517,1,148.31,4,2,1,7,Developing
CUST-3123,Anaya Verma,359,1,568.42,3,2,3,8,Developing
CUST-3124,Aarav Singh,205,1,95.69,2,2,1,5,At Risk
CUST-3125,Aditya Sinha,266,1,497.56,2,2,2,6,Developing
CUST-3126,Riya Kumar,624,1,234.33,5,2,1,8,Developing
CUST-3127,Vivaan Sharma,254,1,216.62,2,2,1,5,At Risk
CUST-3129,Aditya Patel,388,1,642.36,3,2,3,8,Developing
CUST-3135,Isha Das,404,1,526.02,3,2,3,8,Developing
CUST-3136,Aditya Singh,224,1,227.1,2,2,1,5,At Risk
CUST-3136,Anaya Sharma,325,1,788.42,3,2,3,8,Developing
CUST-3136,Diya Verma,357,1,888.4,3,2,3,8,Developing
CUST-3139,Anaya Singh,63,1,462.86,1,2,2,5,At Risk
CUST-3139,Arjun Sharma,381,1,957.29,3,2,4,9,Loyal
CUST-3139,Isha Kumar,514,1,938.45,4,2,3,9,Loyal
CUST-3140,Aditya Patel,65,1,250.11,1,2,2,5,At Risk
CUST-3141,Arjun Gupta,501,1,457.1,4,2,2,8,Developing
CUST-3142,Aarav Roy,249,1,3288.78,2,2,5,9,Loyal
CUST-3142,Kabir Roy,421,1,1128.51,3,2,4,9,Loyal
CUST-3144,Anaya Sharma,569,1,571.62,4,2,3,9,Loyal
CUST-3145,Anaya Sharma,159,1,88.22,2,2,1,5,At Risk
CUST-3145,Arjun Singh,521,1,1030.77,4,2,4,10,Loyal
CUST-3147,Arjun Sinha,501,1,205.04,4,2,1,7,Developing
CUST-3147,Meera Gupta,663,1,1013.43,5,2,4,11,Loyal
CUST-3149,Aditya Sharma,271,1,435.88,2,2,2,6,Developing
CUST-3149,Kabir Patel,142,1,1040.37,1,2,4,7,Developing
CUST-3149,Vivaan Gupta,553,1,476.58,4,2,2,8,Developing
CUST-3151,Aarav Das,344,1,3900.94,3,2,5,10,Loyal
CUST-3151,Aditya Verma,17,2,1177.71,1,5,4,10,Loyal
CUST-3151,Riya Patel,256,1,2248.8,2,2,5,9,Loyal
CUST-3151,Vivaan Gupta,585,1,485.91,5,2,2,9,Loyal
CUST-3152,Meera Singh,568,1,757.21,4,2,3,9,Loyal
CUST-3153,Aarav Gupta,449,1,804.14,4,2,3,9,Loyal
CUST-3153,Aditya Kumar,464,1,1985.69,4,2,5,11,Loyal
CUST-3154,Kabir Roy,341,1,2333.68,3,2,5,10,Loyal
CUST-3154,Vivaan Verma,643,1,525.96,5,2,3,10,Loyal
CUST-3155,Aarav Gupta,270,1,529.8,2,2,3,7,Developing
CUST-3156,Meera Sinha,54,1,1464.0,1,2,4,7,Developing
CUST-3157,Meera Sharma,240,1,944.64,2,2,3,7,Developing
CUST-3158,Diya Kumar,465,1,3456.95,4,2,5,11,Loyal
CUST-3159,Anaya Gupta,195,1,900.29,2,2,3,7,Developing
CUST-3159,Meera Verma,144,1,400.14,1,2,2,5,At Risk
CUST-3160,Kabir Patel,551,1,729.17,4,2,3,9,Loyal
CUST-3160,Kabir Sharma,189,1,2822.39,2,2,5,9,Loyal
CUST-3160,Riya Singh,544,1,3447.54,4,2,5,11,Loyal
CUST-3161,Meera Gupta,205,1,80.68,2,2,1,5,At Risk
CUST-3163,Anaya Das,355,1,328.09,3,2,2,7,Developing
CUST-3164,Kabir Sinha,712,1,3713.25,5,2,5,12,Champions
CUST-3165,Aarav Gupta,536,1,1800.99,4,2,4,10,Loyal
CUST-3166,Anaya Jha,663,1,1704.76,5,2,4,11,Loyal
CUST-3166,Isha Gupta,66,1,815.04,1,2,3,6,Developing
CUST-3166,Isha Sinha,10,1,131.86,1,2,1,4,At Risk
CUST-3166,Vivaan Singh,633,1,2362.44,5,2,5,12,Champions
CUST-3168,Aditya Patel,448,1,626.98,4,2,3,9,Loyal
CUST-3168,Arjun Sinha,129,1,462.89,1,2,2,5,At Risk
CUST-3168,Isha Sharma,317,1,36.08,3,2,1,6,Developing
CUST-3170,Anaya Singh,162,1,892.83,2,2,3,7,Developing
CUST-3170,Isha Sinha,471,1,155.58,4,2,1,7,Developing
CUST-3170,Riya Gupta,21,1,168.3,1,2,1,4,At Risk
CUST-3171,Anaya Patel,110,1,295.14,1,2,2,5,At Risk
CUST-3171,Riya Patel,68,2,1322.17,1,5,4,10,Loyal
CUST-3172,Aditya Kumar,393,1,1204.97,3,2,4,9,Loyal
CUST-3172,Arjun Patel,111,1,645.39,1,2,3,6,Developing
CUST-3172,Meera Sharma,653,1,85.0,5,2,1,8,Developing
CUST-3172,Meera Verma,702,1,1546.16,5,2,4,11,Loyal
CUST-3173,Aditya Patel,268,1,1167.59,2,2,4,8,Developing
CUST-3173,Isha Sharma,460,1,478.07,4,2,2,8,Developing
CUST-3173,Meera Roy,681,1,573.38,5,2,3,10,Loyal
CUST-3173,Riya Das,487,1,992.74,4,2,4,10,Loyal
CUST-3173,Riya Singh,94,1,208.2,1,2,1,4,At Risk
CUST-3174,Isha Sinha,178,1,194.8,2,2,1,5,At Risk
CUST-3175,Aarav Jha,293,1,254.84,3,2,2,7,Developing
CUST-3175,Arjun Sinha,41,1,564.35,1,2,3,6,Developing
CUST-3175,Kabir Sinha,524,1,3165.07,4,2,5,11,Loyal
CUST-3175,Vivaan Sharma,177,1,791.02,2,2,3,7,Developing
CUST-3176,Arjun Gupta,38,1,91.78,1,2,1,4,At Risk
CUST-3177,Riya Sinha,117,1,77.7,1,2,1,4,At Risk
CUST-3178,Diya Jha,242,1,2621.52,2,2,5,9,Loyal
CUST-3179,Arjun Verma,415,1,1127.91,3,2,4,9,Loyal
CUST-3179,Isha Kumar,128,1,510.37,1,2,2,5,At Risk
CUST-3180,Diya Singh,709,1,347.38,5,2,2,9,Loyal
CUST-3180,Kabir Patel,375,1,797.99,3,2,3,8,Developing
CUST-3181,Riya Kumar,481,1,732.23,4,2,3,9,Loyal
CUST-3184,Anaya Kumar,9,1,44.25,1,2,1,4,At Risk
CUST-3184,Anaya Singh,492,1,535.04,4,2,3,9,Loyal
CUST-3184,Meera Singh,713,1,836.82,5,2,3,10,Loyal
CUST-3185,Diya Kumar,89,1,47.04,1,2,1,4,At Risk
CUST-3185,Kabir Verma,590,1,360.49,5,2,2,9,Loyal
CUST-3186,Aditya Sinha,424,1,37.27,3,2,1,6,Developing
CUST-3187,Arjun Kumar,358,1,221.33,3,2,1,6,Developing
CUST-3187,Diya Gupta,146,1,310.92,2,2,2,6,Developing
CUST-3189,Anaya Gupta,392,1,10.64,3,2,1,6,Developing
CUST-3191,Aditya Patel,634,1,816.32,5,2,3,10,Loyal
CUST-3192,Riya Gupta,599,1,1003.17,5,2,4,11,Loyal
CUST-3193,Aditya Singh,728,1,506.01,5,2,2,9,Loyal
CUST-3193,Arjun Jha,75,1,1207.41,1,2,4,7,Developing
CUST-3193,Isha Sharma,588,1,2264.0,5,2,5,12,Champions
CUST-3193,Riya Sinha,462,1,114.94,4,2,1,7,Developing
CUST-3195,Aditya Verma,651,1,501.57,5,2,2,9,Loyal
CUST-3196,Aarav Gupta,529,1,2852.2,4,2,5,11,Loyal
CUST-3196,Isha Patel,354,1,1663.47,3,2,4,9,Loyal
CUST-3196,Vivaan Roy,345,1,420.83,3,2,2,7,Developing
CUST-3197,Anaya Das,132,1,25.87,1,2,1,4,At Risk
CUST-3197,Meera Singh,194,1,172.86,2,2,1,5,At Risk
CUST-3197,Vivaan Patel,252,1,547.26,2,2,3,7,Developing
CUST-3198,Arjun Sinha,435,1,2187.61,3,2,5,10,Loyal
CUST-3201,Diya Gupta,88,1,103.24,1,2,1,4,At Risk
CUST-3201,Riya Patel,689,1,1802.91,5,2,4,11,Loyal
CUST-3201,Vivaan Jha,671,1,4213.78,5,2,5,12,Champions
CUST-3202,Aditya Singh,419,1,247.32,3,2,2,7,Developing
CUST-3203,Arjun Patel,404,1,1756.7,3,2,4,9,Loyal
CUST-3204,Kabir Roy,125,1,216.56,1,2,1,4,At Risk
CUST-3205,Riya Sinha,404,1,1807.12,3,2,4,9,Loyal
CUST-3206,Aditya Gupta,299,1,233.2,3,2,1,6,Developing
CUST-3206,Aditya Sinha,437,1,1186.42,4,2,4,10,Loyal
CUST-3206,Vivaan Singh,327,1,438.33,3,2,2,7,Developing
CUST-3209,Vivaan Singh,687,1,1672.65,5,2,4,11,Loyal
CUST-3211,Arjun Jha,502,1,1253.7,4,2,4,10,Loyal
CUST-3214,Anaya Jha,168,1,211.38,2,2,1,5,At Risk
CUST-3215,Anaya Sharma,267,1,909.71,2,2,3,7,Developing
CUST-3215,Vivaan Gupta,122,1,651.76,1,2,3,6,Developing
CUST-3216,Riya Jha,284,1,153.34,2,2,1,5,At Risk
CUST-3217,Meera Verma,542,1,308.45,4,2,2,8,Developing
CUST-3218,Kabir Singh,478,1,1321.22,4,2,4,10,Loyal
CUST-3220,Vivaan Patel,611,1,482.66,5,2,2,9,Loyal
CUST-3221,Aarav Das,54,1,163.63,1,2,1,4,At Risk
CUST-3221,Meera Singh,217,1,206.35,2,2,1,5,At Risk
CUST-3222,Anaya Sharma,413,1,974.25,3,2,4,9,Loyal
CUST-3222,Arjun Patel,621,1,1403.49,5,2,4,11,Loyal
CUST-3222,Vivaan Das,338,1,340.15,3,2,2,7,Developing
CUST-3224,Aarav Patel,492,1,888.01,4,2,3,9,Loyal
CUST-3224,Riya Jha,105,1,1390.67,1,2,4,7,Developing
CUST-3224,Riya Patel,292,1,125.75,2,2,1,5,At Risk
CUST-3225,Arjun Kumar,369,1,653.23,3,2,3,8,Developing
CUST-3226,Kabir Kumar,247,1,3566.83,2,2,5,9,Loyal
CUST-3226,Meera Singh,543,1,3221.56,4,2,5,11,Loyal
CUST-3227,Aditya Das,243,1,965.72,2,2,4,8,Developing
CUST-3229,Arjun Das,295,1,774.5,3,2,3,8,Developing
CUST-3230,Meera Sharma,48,1,2006.91,1,2,5,8,Developing
CUST-3231,Riya Sharma,282,1,152.77,2,2,1,5,At Risk
CUST-3233,Arjun Singh,97,2,290.89,1,5,2,8,Developing
CUST-3233,Kabir Sinha,244,1,1818.36,2,2,4,8,Developing
CUST-3234,Aarav Gupta,621,1,1946.55,5,2,5,12,Champions
CUST-3235,Isha Patel,503,1,2615.95,4,2,5,11,Loyal
CUST-3235,Riya Jha,263,1,1342.02,2,2,4,8,Developing
CUST-3237,Meera Gupta,285,1,61.43,2,2,1,5,At Risk
CUST-3239,Anaya Sinha,293,1,176.67,3,2,1,6,Developing
CUST-3239,Arjun Kumar,413,1,462.4,3,2,2,7,Developing
CUST-3239,Diya Roy,351,1,654.81,3,2,3,8,Developing
CUST-3242,Anaya Roy,94,1,2679.58,1,2,5,8,Developing
CUST-3243,Aditya Sinha,459,1,1588.34,4,2,4,10,Loyal
CUST-3243,Vivaan Sharma,82,1,117.03,1,2,1,4,At Risk
CUST-3245,Aarav Jha,549,1,2311.4,4,2,5,11,Loyal
CUST-3245,Meera Sinha,712,1,698.39,5,2,3,10,Loyal
CUST-3245,Vivaan Gupta,548,1,1608.01,4,2,4,10,Loyal
CUST-3246,Arjun Kumar,311,1,466.46,3,2,2,7,Developing
CUST-3246,Kabir Jha,348,1,333.05,3,2,2,7,Developing
CUST-3248,Kabir Sinha,666,2,862.44,5,5,3,13,Champions
CUST-3251,Aditya Sinha,199,1,180.81,2,2,1,5,At Risk
CUST-3251,Diya Jha,52,1,1022.47,1,2,4,7,Developing
CUST-3251,Riya Das,560,1,619.72,4,2,3,9,Loyal
CUST-3252,Diya Gupta,486,1,580.03,4,2,3,9,Loyal
CUST-3252,Kabir Jha,624,1,270.53,5,2,2,9,Loyal
CUST-3253,Diya Jha,494,1,669.97,4,2,3,9,Loyal
CUST-3254,Anaya Kumar,363,1,409.47,3,2,2,7,Developing
CUST-3254,Anaya Sharma,429,1,2131.9,3,2,5,10,Loyal
CUST-3257,Diya Gupta,180,1,2306.83,2,2,5,9,Loyal
CUST-3257,Kabir Verma,211,1,1158.17,2,2,4,8,Developing
CUST-3258,Meera Roy,54,1,886.07,1,2,3,6,Developing
CUST-3259,Diya Roy,101,1,1247.5,1,2,4,7,Developing
